time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
9,3,508,202,1,2512.0,5262,67.93082478145192,rep1_FOV2
10,3,508,202,1,2508.0,5384,74.25390044576523,rep1_FOV2
11,3,508,202,1,2526.0,5574,76.87047003946897,rep1_FOV2
12,3,508,202,1,2522.0,5467,75.09200658496434,rep1_FOV2
13,3,508,202,1,2531.0,5414,75.32933136313262,rep1_FOV2
14,3,508,202,1,2519.0,5284,72.19644208932627,rep1_FOV2
15,3,508,202,1,2514.0,5356,71.08364451082898,rep1_FOV2
16,3,508,202,1,2534.0,5223,67.61726976833238,rep1_FOV2
17,3,508,202,1,2529.0,5258,69.5933815138836,rep1_FOV2
18,3,508,202,1,2537.0,5326,70.77469019902365,rep1_FOV2
19,3,508,202,1,2514.0,5212,68.98426707597851,rep1_FOV2
20,3,508,202,1,2518.0,5266,69.42518040258261,rep1_FOV2
0,4,236,236,1,2554.0,6105,81.62800982800982,rep1_FOV2
1,4,236,236,1,2552.0,6004,79.65822784810126,rep1_FOV2
2,4,236,236,1,2572.0,5823,73.70066975785677,rep1_FOV2
3,4,236,236,1,2554.0,5636,70.6737047551455,rep1_FOV2
4,4,236,236,1,2575.0,5575,67.54618834080718,rep1_FOV2
5,4,236,236,1,2572.0,5376,65.4164806547619,rep1_FOV2
6,4,236,236,1,2573.0,5642,68.35696561503013,rep1_FOV2
7,4,236,236,1,2563.0,5641,69.0354547066123,rep1_FOV2
8,4,236,236,1,2547.0,5739,70.54870186443631,rep1_FOV2
9,4,236,236,1,2570.0,5464,65.44948755490483,rep1_FOV2
10,4,236,236,1,2577.0,5587,67.69071057812779,rep1_FOV2
11,4,236,236,1,2565.0,5343,66.47351675088902,rep1_FOV2
12,4,236,236,1,2568.0,5650,68.55380530973451,rep1_FOV2
13,4,236,236,1,2569.0,5474,68.31329923273657,rep1_FOV2
14,4,236,236,1,2548.0,5768,70.13210818307905,rep1_FOV2
15,4,236,236,1,2578.0,5778,72.40359986154378,rep1_FOV2
16,4,236,236,1,2569.0,5787,72.65595299809918,rep1_FOV2
17,4,236,236,1,2551.0,5740,70.90365853658537,rep1_FOV2
18,4,236,236,1,2561.0,5850,75.43863247863248,rep1_FOV2
19,4,236,236,1,2547.0,6021,76.4447766151802,rep1_FOV2
20,4,236,236,1,2574.0,5846,74.96903865891208,rep1_FOV2
0,5,77,305,1,2384.0,6119,120.66791959470501,rep1_FOV2
1,5,77,305,1,2370.0,6217,133.8002251889979,rep1_FOV2
2,5,77,305,1,2376.0,6346,148.55326189725812,rep1_FOV2
3,5,77,305,1,2383.0,6343,152.32776288822325,rep1_FOV2
4,5,77,305,1,2382.0,6342,144.85052034058657,rep1_FOV2
5,5,77,305,1,2386.0,5143,71.23838226715925,rep1_FOV2
6,5,77,305,1,2373.0,5122,69.68781725888324,rep1_FOV2
7,5,77,305,1,2362.0,5060,70.2203557312253,rep1_FOV2
8,5,77,305,1,2368.0,5103,71.45287086027827,rep1_FOV2
9,5,77,305,1,2370.0,5011,66.13310716423868,rep1_FOV2
10,5,77,305,1,2389.0,5032,66.8748012718601,rep1_FOV2
11,5,77,305,1,2371.0,4739,65.59041991981431,rep1_FOV2
12,5,77,305,1,2371.0,5148,69.85780885780886,rep1_FOV2
13,5,77,305,1,2378.0,4972,72.38455349959774,rep1_FOV2
14,5,77,305,1,2367.0,5210,71.85815738963532,rep1_FOV2
15,5,77,305,1,2387.0,5110,71.03972602739726,rep1_FOV2
16,5,77,305,1,2372.0,5108,68.54581049334378,rep1_FOV2
17,5,77,305,1,2378.0,5083,67.5886287625418,rep1_FOV2
18,5,77,305,1,2375.0,4945,68.57917087967644,rep1_FOV2
19,5,77,305,1,2355.0,4926,65.72269589930978,rep1_FOV2
20,5,77,305,1,2366.0,4924,66.2227863525589,rep1_FOV2
0,6,381,310,1,2530.0,7006,164.84356266057665,rep1_FOV2
1,6,381,310,1,2542.0,6969,155.16200315683741,rep1_FOV2
2,6,381,310,1,2536.0,6815,133.87776962582538,rep1_FOV2
3,6,381,310,1,2536.0,6661,115.66206275334034,rep1_FOV2
4,6,381,310,1,2569.0,6494,101.85679088389283,rep1_FOV2
5,6,381,310,1,2526.0,5793,69.29311237700674,rep1_FOV2
6,6,381,310,0,0.0,0,0.0,rep1_FOV2
7,6,381,310,0,0.0,0,0.0,rep1_FOV2
8,6,381,310,0,0.0,0,0.0,rep1_FOV2
9,6,381,310,0,0.0,0,0.0,rep1_FOV2
10,6,381,310,0,0.0,0,0.0,rep1_FOV2
11,6,381,310,0,0.0,0,0.0,rep1_FOV2
12,6,381,310,0,0.0,0,0.0,rep1_FOV2
13,6,381,310,0,0.0,0,0.0,rep1_FOV2
14,6,381,310,0,0.0,0,0.0,rep1_FOV2
15,6,381,310,0,0.0,0,0.0,rep1_FOV2
16,6,381,310,0,0.0,0,0.0,rep1_FOV2
17,6,381,310,0,0.0,0,0.0,rep1_FOV2
18,6,381,310,0,0.0,0,0.0,rep1_FOV2
19,6,381,310,0,0.0,0,0.0,rep1_FOV2
20,6,381,310,0,0.0,0,0.0,rep1_FOV2
0,7,292,381,1,2577.0,5261,73.69891655578787,rep1_FOV2
1,7,292,381,1,2584.0,5161,74.21759348963378,rep1_FOV2
2,7,292,381,1,2579.0,5334,81.03374578177728,rep1_FOV2
3,7,292,381,1,2580.0,5581,89.63053216269486,rep1_FOV2
4,7,292,381,1,2576.0,5648,94.87677053824362,rep1_FOV2
5,7,292,381,1,2589.0,5021,72.42142999402509,rep1_FOV2
6,7,292,381,1,2591.0,5184,73.41743827160494,rep1_FOV2
7,7,292,381,1,2579.0,5247,73.02706308366686,rep1_FOV2
8,7,292,381,1,2558.0,5069,70.52850660879858,rep1_FOV2
9,7,292,381,1,2595.0,5176,70.21193972179289,rep1_FOV2
10,7,292,381,1,2578.0,5094,72.9195131527287,rep1_FOV2
11,7,292,381,1,2572.0,4972,69.8582059533387,rep1_FOV2
12,7,292,381,1,2589.0,5190,70.09768786127168,rep1_FOV2
13,7,292,381,1,2605.0,4984,68.20284911717496,rep1_FOV2
14,7,292,381,1,2573.0,4708,66.26465590484283,rep1_FOV2
15,7,292,381,1,2574.0,4854,66.93345694272764,rep1_FOV2
16,7,292,381,1,2576.0,4726,64.60410495133306,rep1_FOV2
17,7,292,381,1,2579.0,4844,66.55119735755574,rep1_FOV2
18,7,292,381,1,2580.0,4689,66.12838558328002,rep1_FOV2
19,7,292,381,1,2577.0,4827,66.46716386989849,rep1_FOV2
20,7,292,381,1,2567.0,4544,66.90735035211267,rep1_FOV2
0,8,568,433,1,2450.0,6262,86.33982753114022,rep1_FOV2
1,8,568,433,1,2465.0,6191,85.2387336456146,rep1_FOV2
2,8,568,433,1,2442.0,6173,81.33533128138669,rep1_FOV2
3,8,568,433,1,2432.0,6153,82.08434909800097,rep1_FOV2
4,8,568,433,1,2467.0,5932,76.03270397842212,rep1_FOV2
5,8,568,433,1,2425.0,5522,65.70083303151033,rep1_FOV2
6,8,568,433,1,2438.0,5364,65.97110365398956,rep1_FOV2
7,8,568,433,1,2443.0,5279,65.54404243227884,rep1_FOV2
8,8,568,433,1,2435.0,5426,66.37025433099889,rep1_FOV2
9,8,568,433,1,2448.0,5552,65.02773775216139,rep1_FOV2
10,8,568,433,1,2444.0,5487,65.87133223983962,rep1_FOV2
11,8,568,433,1,2450.0,5340,65.65917602996255,rep1_FOV2
12,8,568,433,1,2431.0,5367,66.32234022731507,rep1_FOV2
13,8,568,433,1,2432.0,5519,66.14350425801776,rep1_FOV2
14,8,568,433,1,2444.0,5543,67.75608876059896,rep1_FOV2
15,8,568,433,1,2460.0,5616,67.73771367521367,rep1_FOV2
16,8,568,433,1,2445.0,5859,71.58286396996074,rep1_FOV2
17,8,568,433,1,2460.0,5818,72.14712959779993,rep1_FOV2
18,8,568,433,1,2435.0,5762,69.9607775078098,rep1_FOV2
19,8,568,433,1,2441.0,5682,68.6325237592397,rep1_FOV2
20,8,568,433,1,2449.0,5599,67.72584390069655,rep1_FOV2
0,9,399,468,1,2479.0,6179,102.32853212493931,rep1_FOV2
1,9,399,468,1,2476.0,6156,94.97384665367122,rep1_FOV2
2,9,399,468,1,2467.0,6202,98.51531763947114,rep1_FOV2
3,9,399,468,1,2490.0,6175,101.99481781376518,rep1_FOV2
4,9,399,468,1,2488.0,6274,105.33407714376793,rep1_FOV2
5,9,399,468,1,2502.0,5545,71.98954012623986,rep1_FOV2
6,9,399,468,1,2480.0,5376,70.26041666666667,rep1_FOV2
7,9,399,468,1,2474.0,5307,67.65988317316751,rep1_FOV2
8,9,399,468,1,2468.0,5339,69.6203408878067,rep1_FOV2
9,9,399,468,1,2476.0,5636,72.89620298083747,rep1_FOV2
10,9,399,468,1,2477.0,5518,71.04023196810438,rep1_FOV2
11,9,399,468,1,2491.0,5601,71.36654168898411,rep1_FOV2
12,9,399,468,1,2481.0,5625,74.3304888888889,rep1_FOV2
13,9,399,468,0,0.0,0,0.0,rep1_FOV2
14,9,399,468,0,0.0,0,0.0,rep1_FOV2
15,9,399,468,0,0.0,0,0.0,rep1_FOV2
16,9,399,468,0,0.0,0,0.0,rep1_FOV2
17,9,399,468,0,0.0,0,0.0,rep1_FOV2
18,9,399,468,0,0.0,0,0.0,rep1_FOV2
19,9,399,468,0,0.0,0,0.0,rep1_FOV2
20,9,399,468,0,0.0,0,0.0,rep1_FOV2
0,10,597,556,1,2474.0,5343,67.54089462848587,rep1_FOV2
1,10,597,556,1,2473.0,5641,70.33079241269279,rep1_FOV2
2,10,597,556,1,2457.0,5814,73.02063983488132,rep1_FOV2
3,10,597,556,1,2457.0,5998,82.72624208069357,rep1_FOV2
4,10,597,556,1,2452.0,6035,86.82684341342171,rep1_FOV2
5,10,597,556,1,2449.0,5441,70.37842308399192,rep1_FOV2
6,10,597,556,1,2470.0,5456,71.13196480938416,rep1_FOV2
7,10,597,556,1,2465.0,5597,70.87814900839736,rep1_FOV2
8,10,597,556,1,2447.0,5420,69.44243542435424,rep1_FOV2
9,10,597,556,1,2463.0,5532,68.30441070137383,rep1_FOV2
10,10,597,556,1,2450.0,5376,67.76636904761905,rep1_FOV2
11,10,597,556,1,2439.0,5468,68.17702999268471,rep1_FOV2
12,10,597,556,1,2471.0,5618,72.77732289070843,rep1_FOV2
13,10,597,556,0,0.0,0,0.0,rep1_FOV2
14,10,597,556,0,0.0,0,0.0,rep1_FOV2
15,10,597,556,0,0.0,0,0.0,rep1_FOV2
16,10,597,556,0,0.0,0,0.0,rep1_FOV2
17,10,597,556,0,0.0,0,0.0,rep1_FOV2
18,10,597,556,0,0.0,0,0.0,rep1_FOV2
19,10,597,556,0,0.0,0,0.0,rep1_FOV2
20,10,597,556,0,0.0,0,0.0,rep1_FOV2
0,11,475,580,1,2454.0,5775,87.58649350649351,rep1_FOV2
1,11,475,580,1,2462.0,5696,84.23630617977528,rep1_FOV2
2,11,475,580,1,2447.0,5463,76.2216730734029,rep1_FOV2
3,11,475,580,1,2454.0,5319,72.93363414175597,rep1_FOV2
4,11,475,580,1,2453.0,5115,70.02639296187684,rep1_FOV2
5,11,475,580,1,2465.0,4938,65.12960712839207,rep1_FOV2
6,11,475,580,1,2463.0,4794,65.66312056737588,rep1_FOV2
7,11,475,580,1,2451.0,4656,65.26417525773196,rep1_FOV2
8,11,475,580,1,2450.0,4836,65.16790736145575,rep1_FOV2
9,11,475,580,1,2454.0,4883,63.46610690149498,rep1_FOV2
10,11,475,580,1,2455.0,4868,64.27547247329498,rep1_FOV2
11,11,475,580,1,2467.0,4740,65.45232067510548,rep1_FOV2
12,11,475,580,1,2467.0,4883,64.63792750358387,rep1_FOV2
13,11,475,580,1,2451.0,4944,65.25404530744336,rep1_FOV2
14,11,475,580,0,0.0,0,0.0,rep1_FOV2
15,11,475,580,0,0.0,0,0.0,rep1_FOV2
16,11,475,580,0,0.0,0,0.0,rep1_FOV2
17,11,475,580,0,0.0,0,0.0,rep1_FOV2
18,11,475,580,0,0.0,0,0.0,rep1_FOV2
19,11,475,580,0,0.0,0,0.0,rep1_FOV2
20,11,475,580,0,0.0,0,0.0,rep1_FOV2
